,Unnamed: 0,prefix,input_text,target_text
7865,7865,webNLG,knowledge | knowledge_skills | clinical measures && Experience | Experience_skills | delivering health assessments,Experience of delivering health assessments or have knowledge of clinical measures
7866,7866,webNLG,An understanding | knowledge_skills | workplace wellness && An understanding | knowledge_skills | wellbeing strategies and && An understanding | knowledge_skills | interventions,"An understanding of workplace wellness, wellbeing strategies and interventions"
7867,7867,webNLG,Resilience | knowledge_skills | work under pressure && ability | knowledge_skills | work under pressure && ability | knowledge_skills | meet deadlines,Resilience and ability to work under pressure and meet deadlines
7868,7868,webNLG,intelligence | knowledge_skills | support the business at a strategic level,Develop focused insight and intelligence to support the business at a strategic level
7869,7869,webNLG,Substantial experience | Experience_skills | an Insight role ( or postgraduate equivalent ),Substantial experience in an Insight role (or postgraduate equivalent)
7870,7870,webNLG,Proficiency | knowledge_skills | Data visualisation tool && Proficiency | knowledge_skills | Tableau && Proficiency | knowledge_skills | Power Bi,"Proficiency in Data visualisation tool such as Tableau, Power Bi etc"
7871,7871,webNLG,Work experience | Experience_skills | an actuarial area, Work experience in an actuarial area
7872,7872,webNLG,Knowledge | knowledge_skills | VBA, Knowledge of VBA
7873,7873,webNLG,"Comprehensive understanding | knowledge_skills | the Global delegated business environment && Comprehensive understanding | knowledge_skills | the insurance market ( notably within the UK , US and / or across EMEA )"," Comprehensive understanding of the Global delegated business environment and the insurance market (notably within the UK, US and/or across EMEA)"
7874,7874,webNLG,"Similar experience | Experience_skills | a multi - platform , international insurer && Similar experience | Experience_areas | multi - platform"," Similar experience at a multi-platform, international insurer, is preferred"
7875,7875,webNLG,Three years of experience | Experience_skills | a related field,Three years of experience in a related field
7876,7876,webNLG,"Ability | knowledge_skills | work as part of a team , as well as independently and on their own initiative","Ability to work as part of a team, as well as independently and on their own initiative"
7877,7877,webNLG,"Experience | Experience_skills | using computers for a variety of tasks , with a && Experience | Experience_skills | Microsoft applications && Experience | Experience_skills | Word && Experience | Experience_skills | Excel && Experience | Experience_skills | Visio && Experience | Experience_skills | Outlook && Experience | Experience_skills | Access","Experience using computers for a variety of tasks, with a high degree of competency in Microsoft applications such as Word, Excel, Visio, Outlook and Access and other database tools"
7878,7878,webNLG,Knowledge | knowledge_skills | file management && Knowledge | knowledge_skills | transcription && Knowledge | knowledge_skills | other administrative procedures,"Knowledge of file management, transcription, and other administrative procedures"
7879,7879,webNLG,Demonstrated experience | Experience_skills | handling large data sets and relational databases,Demonstrated experience in handling large data sets and relational databases
7880,7880,webNLG,Ability | knowledge_skills | analyse existing tools and databases && Ability | knowledge_skills | provide software solution recommendations,Ability to analyse existing tools and databases and provide software solution recommendations
7881,7881,webNLG,"Previous experience | Experience_skills | carrying out audits of process && Previous experience | Experience_skills | analysing results && Previous experience | Experience_skills | implementing change within a fast paced warehouse , logistics or operational environment"," Previous experience of carrying out audits of process, analysing results and implementing change within a fast paced warehouse, logistics or operational environment"
7882,7882,webNLG,a thorough understanding | knowledge_skills | customer needs && a thorough understanding | knowledge_areas | competitive landscape && a thorough understanding | knowledge_areas | industry best practice,"Ensure a thorough understanding of customer needs, behaviours and pain points, as well as competitive landscape and industry best practice"
7883,7883,webNLG,Experience | Experience_skills | developing PSD2 / Open banking compliant solutions,Experience in developing PSD2/Open banking compliant solutions
7884,7884,webNLG,Familiarity | knowledge_skills | the requirements defined in the PSD2 Regulation && Familiarity | knowledge_skills | the && Familiarity | knowledge_skills | UK Regulatory Technical Standard for Strong Customer Authentication,Familiarity with the requirements defined in the PSD2 Regulation and the UK Regulatory Technical Standard for Strong Customer Authentication
7885,7885,webNLG,Understanding | knowledge_skills | the Account Information Service Provider ( AISP ) && Understanding | knowledge_skills | Payment Initiation Service Provider ( PISP ) && Understanding | knowledge_skills | Card Based Payment Instrument Issuer ( CBPII ) use cases,"Understanding of the Account Information Service Provider (AISP), Payment Initiation Service Provider (PISP) and Card Based Payment Instrument Issuer (CBPII) use cases"
7886,7886,webNLG,Experience | Experience_skills | deconstructing existing products and reconstructing them for the future,Experience in deconstructing existing products and reconstructing them for the future
7887,7887,webNLG,"Ability | knowledge_skills | comfortably navigate technical solutions and requirements , particularly API design","Ability to comfortably navigate technical solutions and requirements, particularly API design"
7888,7888,webNLG,ability | knowledge_skills | handle multiple priorities / deadlines without compromising quality,Demonstrate the ability to handle multiple priorities / deadlines without compromising quality
7889,7889,webNLG,The ability | knowledge_skills | define an appropriate product MVP && The ability | knowledge_skills | improve through feedback and iteration,The ability to define an appropriate product MVP and improve through feedback and iteration
7890,7890,webNLG,"The ability | knowledge_skills | incorporate user needs , business needs , and technical constraints / opportunities into the product development process","The ability to incorporate user needs, business needs, and technical constraints/opportunities into the product development process"
7891,7891,webNLG,The ability | knowledge_skills | clearly communicate product needs and intent,The ability to clearly communicate product needs and intent
7892,7892,webNLG,Experience | Experience_skills | working in a similar environment such as a law firm or professional service is essential, Experience of working in a similar environment such as a law firm or professional service is essential
7893,7893,webNLG,The ability | knowledge_skills | use initiative && The ability | knowledge_skills | follow procedures and guidelines, The ability to use initiative and follow procedures and guidelines
7894,7894,webNLG,"Analyze | knowledge_skills | matter budgets && Analyze | knowledge_skills | unbilled time in advance of final client billing , as needed","Analyze profitability of matter budgets and unbilled time in advance of final client billing, as needed"
7895,7895,webNLG,1 - 2 years of previous experience | Experience_skills | a financial analyst && 1 - 2 years of previous experience | Experience_skills | general accountant,1-2 years of previous experience as a financial analyst or general accountant
7896,7896,webNLG,Proficient | knowledge_skills | utilizing Microsoft Excel with intermediate PowerPoint skills,Proficient utilizing Microsoft Excel with intermediate PowerPoint skills
7897,7897,webNLG,Demonstrable experience | Experience_skills | manipulating large pools of data,Demonstrable experience manipulating large pools of data
7898,7898,webNLG,"Experience | Experience_skills | working with P & L , sales margin , SKU reporting , bids & tenders and capital investments","Experience working with P&L, sales margin, SKU reporting, bids & tenders and capital investments"
7899,7899,webNLG,Experience | Experience_skills | a market research based role && experience | Experience_skills | designing research experiments && experience | Experience_skills | writing research briefs," Experience in a market research based role is important as you’ll have a good understanding of qualitative and quantitative research methods and analysis, plus experience with designing research experiments and writing research briefs"
7900,7900,webNLG,be able | knowledge_skills | generate required reports," Have some understanding of Tachomaster, associated systems and be able to generate required reports"
7901,7901,webNLG,Required experience | Experience_skills | Lloyds exposure management && Required experience | Experience_skills | reporting roles, Required experience in Lloyds exposure management and reporting roles
7902,7902,webNLG,Proficiency | knowledge_skills | SQL && Proficiency | knowledge_skills | MS Access && Proficiency | knowledge_skills | Visual Basic && Proficiency | knowledge_skills | database management systems && Proficiency | knowledge_skills | SQL Server && Proficiency | knowledge_skills | other similar software && Proficiency | knowledge_skills | MS Excel," Proficiency in SQL and MS Access, Visual Basic and database management systems such as SQL Server or other similar software, as well as MS Excel"
7903,7903,webNLG,Educated | degree_in | degree level && Educated | degree_in | equivalent, Educated to degree level or equivalent
7904,7904,webNLG,A strong understanding | knowledge_skills | the ( re ) insurance industry && A | knowledge_areas | the ( re ) insurance industry && strong understanding | knowledge_areas | the ( re ) insurance industry, A strong understanding of the (re)insurance industry
7905,7905,webNLG,Thorough knowledge | knowledge_skills | modelling specific classes of business && experience | Experience_skills | modelling specific classes of business, Thorough knowledge and experience of modelling specific classes of business
7906,7906,webNLG,Prior experience | Experience_skills | formatting && Prior experience | Experience_skills | importing," Prior experience in formatting, importing, and modelling accounts within RiskLink (RMS) is preferable"
7907,7907,webNLG,The ability | knowledge_skills | use initiative && The ability | knowledge_skills | follow procedures and guidelines, The ability to use initiative and follow procedures and guidelines
7908,7908,webNLG,"Experience | Experience_skills | analysing and documenting detailed business requirements for large systems ( workflow , ERP or comparable )"," Experience analysing and documenting detailed business requirements for large systems (workflow, ERP or comparable)"
7909,7909,webNLG,"Demonstrated ability | knowledge_skills | organise and manage large amounts of detailed information , including && Demonstrated ability | knowledge_skills | production of functional and technical specifications"," Demonstrated ability to organise and manage large amounts of detailed information, including production of functional and technical specifications"
7910,7910,webNLG,Knowledge | knowledge_areas | business process analysis methodologies, Knowledge of business process analysis methodologies
7911,7911,webNLG,"The ability | knowledge_skills | generate ,"," The ability to generate, and desire to communicate, innovative ideas in a collaborative environment"
7912,7912,webNLG,Ability | knowledge_skills | tell a clear story && Ability | knowledge_skills | provide actionable insights using data,Ability to tell a clear story and provide actionable insights using data
7913,7913,webNLG,ability | knowledge_skills | put numbers into a business perspective,Commercial sense and ability to put numbers into a business perspective
7914,7914,webNLG,Experience | Experience_skills | using quantitative data to drive decision making,Experience using quantitative data to drive decision making
7915,7915,webNLG,Strong knowledge | knowledge_areas | Agile frameworks && Strong knowledge | knowledge_areas | Scrum theory && Strong knowledge | knowledge_areas | practices && experience | Experience_areas | Agile frameworks && experience | Experience_areas | Scrum theory && experience | Experience_areas | practices,"Strong knowledge and experience of Agile frameworks, Scrum theory and practices"
7916,7916,webNLG,Experience | Experience_skills | managing the delivery for an agile software development team,Experience managing the delivery for an agile software development team
7917,7917,webNLG,"Experience | Experience_skills | writing specifications , user stories , acceptance criteria , test cases","Experience writing specifications, user stories, acceptance criteria, test cases"
7918,7918,webNLG,Demonstrated ability | knowledge_skills | create a highly motivating atmosphere in which many people feel energized and enthusiastic about achieving common goals,Demonstrated ability to create a highly motivating atmosphere in which many people feel energized and enthusiastic about achieving common goals
7919,7919,webNLG,Previous PMO experience | Experience_skills | the end - to - end project lifecycle && experience | Experience_skills | the end - to - end project lifecycle && experience | Experience_skills | Service Now && experience | Experience_skills | the end - to - end project lifecycle && experience | Experience_skills | Service Now,"Previous PMO experience and experience of the end-to-end project lifecycle, experience in Service Now preferable but not essential"
7920,7920,webNLG,Previous experience | Experience_skills | a data / analytical role && Previous experience | Experience_skills | presenting information to senior stakeholders,Previous experience in a data/analytical role desirable including presenting information to senior stakeholders
7921,7921,webNLG,ability | knowledge_skills | work independently as well as part of the team,Delivery focussed with strong drive and ability to work independently as well as part of the team
7922,7922,webNLG,We focus | knowledge_skills | consumer brands && a proven track record | Experience_skills | leading bestseller lists in high - growth niches, We focus on consumer brands with outstanding customer reviews and a proven track record of leading bestseller lists in high-growth niches
7923,7923,webNLG,Understanding | knowledge_skills | quality && Understanding | knowledge_skills | limitations && Understanding | knowledge_skills | nuances of the datasets you work with,"Understanding the quality, limitations and nuances of the datasets you work with"
7924,7924,webNLG,Bachelor ' s Degree | degree_in | numeric discipline,Bachelor's Degree in numeric discipline
7925,7925,webNLG,Ability | knowledge_skills | communicate technical findings to non - technical stakeholders,Ability to communicate technical findings to non-technical stakeholders
7926,7926,webNLG,Experience | Experience_skills | an E - commerce setting,Experience in an E-commerce setting
7927,7927,webNLG,Ability | knowledge_skills | explain complex ideas to those with limited IT and systems knowledge,Ability to explain complex ideas to those with limited IT and systems knowledge
7928,7928,webNLG,"Ability | knowledge_skills | work effectively with leadership team , stakeholders , third parties , and clients","Ability to work effectively with leadership team, stakeholders, third parties, and clients"
7929,7929,webNLG,Knowledge | knowledge_skills | local emergency response ( multi - casualty / major injury or illness / death ) && Knowledge | knowledge_skills | applying triage && competence | knowledge_skills | applying triage && competence | knowledge_skills | arranging emergency treatment areas && competence | knowledge_skills | medevac procedures,"Knowledge of local emergency response (multi-casualty/major injury or illness/death), including competence in applying triage, arranging emergency treatment areas and medevac procedures"
7930,7930,webNLG,"Knowledge | knowledge_skills | use , the ISOS Medics IT system","Knowledge of, and ability to use, the ISOS Medics IT system"
7931,7931,webNLG,Knowledge | knowledge_skills | Oil and Gas UK && Knowledge | knowledge_skills | medical fitness for offshore work,Knowledge of Oil and Gas UK guidance on medical fitness for offshore work
7932,7932,webNLG,Experience | Experience_skills | working on offshore installations as a medic / OHS required,Experience of working on offshore installations as a medic / OHS required
7933,7933,webNLG,Relevant experience | Experience_skills | working in demand - generation marketing or business development roles ( sales development representative or similar ), Relevant experience working in demand-generation marketing or business development roles (sales development representative or similar)
7934,7934,webNLG,Knowledge | knowledge_skills | the healthcare space && interest | knowledge_skills | the healthcare space, Knowledge of and interest in the healthcare space
7935,7935,webNLG,"Proficient | knowledge_skills | Microsoft Office products ( PowerPoint , Excel , etc"," Proficient with Microsoft Office products (PowerPoint, Excel, etc"
7936,7936,webNLG,Experience | Experience_skills | CRM software ( ideally Microsoft Dynamics 365 ), Experience with CRM software (ideally Microsoft Dynamics 365)
7937,7937,webNLG,Good working experience | Experience_skills | Microsoft Office tools,Good working experience of Microsoft Office tools
7938,7938,webNLG,"Ability | knowledge_skills | organise tasks , priorities && Ability | knowledge_skills | have forward planning","Ability to organise tasks, priorities and have forward planning"
7939,7939,webNLG,Ability | knowledge_skills | adapt approaches to ensure the service is delivered,Ability to adapt approaches to ensure the service is delivered
7940,7940,webNLG,Ability | knowledge_skills | work as part of a team && Ability | knowledge_skills | recognise support required by others,Ability to work as part of a team and recognise support required by others
7941,7941,webNLG,Efficient and effective control | knowledge_skills | all materials to suit project requirements,Efficient and effective control of all materials to suit project requirements
7942,7942,webNLG,Good knowledge | knowledge_skills | warehousing && Good knowledge | knowledge_skills | offshore legislations,"Good knowledge of warehousing and offshore legislations, e"
7943,7943,webNLG,Our extensive experience | Experience_skills | receive innovative and commercial solutions to often complex specifications quickly and efficiently, Our extensive experience means clients receive innovative and commercial solutions to often complex specifications quickly and efficiently
7944,7944,webNLG,Experience | Experience_skills | leading transactions,Experience of leading transactions;
7945,7945,webNLG,The ability | knowledge_skills | work in teams && The ability | knowledge_skills | supporting the partner and delegating to and supervising more junior associates in the team,"The ability to work in teams, supporting the partner and delegating to and supervising more junior associates in the team;"
7946,7946,webNLG,Giving knowledge | knowledge_skills | those with medical conditions," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
7947,7947,webNLG,Previous experience | Experience_areas | the SaaS industry, Previous experience in the SaaS industry
7948,7948,webNLG,Experience | Experience_skills | Pricing && Experience | Experience_skills | Commission analysis, Experience with Pricing and Commission analysis
7949,7949,webNLG,The ability | knowledge_skills | prioritise workload," The ability to prioritise workload, self-motivated with a focus on continuous improvement"
7950,7950,webNLG,"Familiar | knowledge_skills | the company Health , Safety and Environmental Policies","Familiar with and understand the company Health, Safety and Environmental Policies"
7951,7951,webNLG,Ability | knowledge_skills | organise workload in order to meet deadlines,Ability to organise workload in order to meet deadlines
7952,7952,webNLG,Ability | knowledge_skills | liaise with internal teams,"Ability to liaise with internal teams, offshore personnel and Client effectively"
7953,7953,webNLG,Bachelor ’ s Degree or equivalent experience | degree_in | a relevant field,Bachelor’s Degree or equivalent experience in a relevant field
7954,7954,webNLG,Ability | knowledge_skills | rapidly build business understanding to identify opportunities for improvement && Ability | knowledge_skills | provide creative solutions, Ability to rapidly build business understanding to identify opportunities for improvement and provide creative solutions
7955,7955,webNLG,Experience | Experience_skills | R / Python && Experience | Experience_skills | SQL ( professional / commercial or academic experience ), Experience with R/ Python and SQL ( professional /commercial or academic experience)
7956,7956,webNLG,Commercial experience | Experience_skills | working with Tableau or a similar BI tools,Commercial experience working with Tableau or a similar BI tools
7957,7957,webNLG,Experience | Experience_skills | working in or alongside finance or commercial teams a plus, Experience working in or alongside finance or commercial teams a plus
7958,7958,webNLG,Bachelor ’ s degree | degree_in | marketing && Bachelor ’ s degree | degree_in | communications && Bachelor ’ s degree | degree_in | another related field,"Bachelor’s degree in marketing, communications or another related field"
7959,7959,webNLG,5 + years of experience | Experience_skills | a digital marketing role,5+ years of experience in a digital marketing role; management experience
7960,7960,webNLG,Proficiency | knowledge_skills | Google Analytics && interest | knowledge_skills | data && interest | knowledge_skills | insight gathering and analysis,Proficiency with Google Analytics; interest in data and insight gathering and analysis
7961,7961,webNLG,Experience | Experience_skills | investing across an array of private market assets,Experience investing across an array of private market assets
7962,7962,webNLG,Experience | Experience_skills | building sophisticated financial models and valuation techniques,Experience at building sophisticated financial models and valuation techniques
7963,7963,webNLG,Demonstrate expertise | knowledge_skills | impact investing && Demonstrate expertise | knowledge_skills | related market sectors / themes,Demonstrate expertise in impact investing and related market sectors / themes Emerging market experience is preferable
7964,7964,webNLG,Ability | knowledge_skills | bring new ideas to the investment process,Ability to bring new ideas to the investment process
7965,7965,webNLG,"Ability | knowledge_skills | work well alongside team members in a fast - paced team environment , including with colleagues and counterparties based in different regional offices","Ability to work well alongside team members in a fast-paced team environment, including with colleagues and counterparties based in different regional offices"
7966,7966,webNLG,Relevant experience | Experience_skills | private equity && Relevant experience | Experience_skills | relevant University degree,Relevant experience in private equity and relevant University degree
7967,7967,webNLG,Ensure | knowledge_skills | Commissioning,Ensure Constructability and Commissioning are incorporated in engineering design
7968,7968,webNLG,Chair | knowledge_skills | constructability && Chair | knowledge_skills | commissioning engineering design meetings,Chair constructability and commissioning engineering design meetings
7969,7969,webNLG,"Ability | knowledge_skills | plan , deliver and evaluate work in order to improve future campaigns and coverage","Ability to plan, deliver and evaluate work in order to improve future campaigns and coverage"
7970,7970,webNLG,Knowledge | knowledge_skills | the Health industry && Knowledge | knowledge_skills | health insurance,"Knowledge of the Health industry, especially health insurance, is preferred but not essential"
7971,7971,webNLG,Understanding | knowledge_skills | the products offered by AXA Health && knowledge | knowledge_skills | these products and processes,Understanding of the products offered by AXA Health and build knowledge of these products and processes
7972,7972,webNLG,Build | knowledge_skills | what we use them for && full operating understanding | knowledge_skills | our system and processes && full operating understanding | knowledge_skills | what we use them for,Build full operating understanding of our system and processes and what we use them for
7973,7973,webNLG,Experience | Experience_skills | working and communicating across various different business departments, Experience in working and communicating across various different business departments is desirable
7974,7974,webNLG,Experience | Experience_skills | being on the phone,"Experience of being on the phone and communicating to stakeholders, as well as via email"
7975,7975,webNLG,Understanding | knowledge_skills | different communication styles && Understanding | knowledge_skills | adapting as necessary,Understanding of different communication styles and adapting as necessary
7976,7976,webNLG,Previous experience | Experience_skills | a,Previous experience in a financial institution or in a real estate company is a plus
7977,7977,webNLG,Knowledge | knowledge_skills | Bloomberg is, Knowledge of Bloomberg is an advantage
7978,7978,webNLG,Knowledge | knowledge_skills | industry regulatory requirements && Knowledge | knowledge_skills | FCA handbook rules && Knowledge | knowledge_skills | GDPR,"Knowledge of industry regulatory requirements, FCA handbook rules and GDPR"
7979,7979,webNLG,Ability | knowledge_skills | constructively challenge && Ability | knowledge_skills | maintaining a clear focus on good customer outcomes,"Ability to constructively challenge, maintaining a clear focus on good customer outcomes"
7980,7980,webNLG,deep understanding | knowledge_skills | our clients ’ customers through cutting edge qualitative & quantitative research methods, Gain deep understanding of our clients’ customers through cutting edge qualitative & quantitative research methods
7981,7981,webNLG,"Knowledge | knowledge_skills | brand && Knowledge | knowledge_skills | digital , and marketing strategy && passion | knowledge_skills | brand && Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | how && passion | knowledge_areas | brand && passion | knowledge_areas | how"," Knowledge of, and passion for, brand, digital, and marketing strategy; and, how they impact business outcomes"
7982,7982,webNLG,Experience | Experience_skills | developing a strategy as well as && Experience | Experience_skills | executing the tactical implications of that strategy, Experience developing a strategy as well as executing the tactical implications of that strategy
7983,7983,webNLG,Understanding | knowledge_skills | agile && Understanding | knowledge_areas | agile && Understanding | knowledge_areas | other test - and - learn or design - thinking methodologies to, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
7984,7984,webNLG,The ability | knowledge_skills | work independently in a fast - paced and dynamic environment with limited supervision, The ability to work independently in a fast-paced and dynamic environment with limited supervision
7985,7985,webNLG,Ensure Con | knowledge_skills | Constructability && Ensure Con | knowledge_skills | Commissioning,Ensure Constructability and Commissioning are incorporated within the construction workpacks
7986,7986,webNLG,Participate | knowledge_skills | constructability reviews,Participate in constructability reviews
7987,7987,webNLG,Just be | knowledge_skills | delivering great service, Just be focused on delivering great service and we’ll teach you the rest
7988,7988,webNLG,Extensive experience | Experience_skills | previous analytical roles && Extensive experience | Experience_skills | managing teams of 5 + individual contributors, Extensive experience in previous analytical roles and managing teams of 5+ individual contributors
7989,7989,webNLG,Good knowledge | knowledge_skills | Python, Good knowledge of Python
7990,7990,webNLG,Experience | Experience_skills | software && Experience | Experience_areas | tracking methodologies, Experience with tracking methodologies and software
7991,7991,webNLG,Advanced knowledge | knowledge_skills | Tableau && Advanced knowledge | knowledge_skills | similar reporting tools, Advanced knowledge of Tableau or similar reporting tools
7992,7992,webNLG,Proven experience | Experience_skills | undertaking a similar role or frontline customer service, Proven experience of undertaking a similar role or frontline customer service
7993,7993,webNLG,Proven experience | Experience_skills | delivering high quality tenancy and customer service, Proven experience of delivering high quality tenancy and customer service
7994,7994,webNLG,Ability | knowledge_skills | build strong working relationships with internal and external customers,Ability to build strong working relationships with internal and external customers
7995,7995,webNLG,An understanding | knowledge_skills | Microsoft Office packages && An understanding | knowledge_skills | Word && An understanding | knowledge_skills | Excel && An understanding | knowledge_skills | Outlook,"An understanding of Microsoft Office packages including Word, Excel and Outlook"
7996,7996,webNLG,Working knowledge | knowledge_skills | relevant regulations && Working knowledge | knowledge_skills | good practice, Working knowledge of relevant regulations and good practice
7997,7997,webNLG,Align | knowledge_skills | AXA Health ’ s digital product and channel roadmaps && Align | knowledge_skills | ensuring that,"Align digital experience research to AXA Health’s digital product and channel roadmaps, ensuring that digital experience research and insight informs decisions"
7998,7998,webNLG,Experience | Experience_skills | conducting digital experience research in multiple formats, Experience in conducting digital experience research in multiple formats and utilising multiple research techniques
7999,7999,webNLG,Knowledge | knowledge_skills | digital technologies && Knowledge | knowledge_skills | applications,Knowledge of digital technologies and applications
8000,8000,webNLG,"Understanding | knowledge_areas | how data systems , back - end systems , front - end systems and APIs work together to power digital experiences"," Understanding of how data systems, back-end systems, front-end systems and APIs work together to power digital experiences"
8001,8001,webNLG,Ability | knowledge_skills | provide examples of prior digital experience research work,Ability to provide examples of prior digital experience research work
8002,8002,webNLG,Ability | knowledge_skills | work alongside and influence stakeholders in order to deliver optimal digital experiences,Ability to work alongside and influence stakeholders in order to deliver optimal digital experiences
8003,8003,webNLG,Experience | Experience_skills | building sophisticated financial models and valuation techniques,Experience at building sophisticated financial models and valuation techniques
8004,8004,webNLG,Previous experience | Experience_skills | the impact investment sector,Previous experience in the impact investment sector is preferable
8005,8005,webNLG,Familiarity | knowledge_skills | medical device / pharmaceutical / vaccine clinical && Familiarity | knowledge_skills | regulatory pathways,Familiarity with medical device/pharmaceutical/vaccine clinical and regulatory pathways
8006,8006,webNLG,Ability | knowledge_skills | bring new ideas to the investment process,Ability to bring new ideas to the investment process
8007,8007,webNLG,Proven experience | Experience_skills | providing PA support to senior level individuals, Proven experience providing PA support to senior level individuals
8008,8008,webNLG,Highly professional approach | knowledge_skills | maintaining discretion and confidentiality,"Highly professional approach, maintaining discretion and confidentiality"
8009,8009,webNLG,Expert knowledge | knowledge_skills | admin software && Expert knowledge | knowledge_skills | Microsoft Office && Expert knowledge | knowledge_skills | other appropriate in - house systems,Expert knowledge of admin software including Microsoft Office and other appropriate in-house systems
8010,8010,webNLG,"Experience | Experience_skills | working in the financial industry ( RFP , sales , marketing , communications , investment management )","Experience working in the financial industry (RFP, sales, marketing, communications, investment management)"
8011,8011,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
8012,8012,webNLG,ability | knowledge_skills | understand and describe investment processes and financial solutions in detail,ability to understand and describe investment processes and financial solutions in detail
8013,8013,webNLG,"ability | knowledge_skills | challenge experts ( Sales , Investment Specialists , etc","ability to challenge experts (Sales, Investment Specialists, etc"
8014,8014,webNLG,Excellent knowledge | knowledge_skills | MS Office tools,Excellent knowledge of MS Office tools
8015,8015,webNLG,Proven experience | Experience_skills | delivering in an Agile environment && Proven experience | Experience_skills | working closely with product owners and customers," Proven experience successfully delivering in an Agile environment, working closely with product owners and customers"
8016,8016,webNLG,Broad understanding | knowledge_skills | the IAM cybersecurity landscape && Broad understanding | knowledge_skills | identity management && Broad understanding | knowledge_skills | access management && Broad understanding | knowledge_skills | access governance && Broad understanding | knowledge_skills | privileged access && Broad understanding | knowledge_areas | the IAM cybersecurity landscape && Broad understanding | knowledge_areas | methodologies," Broad understanding of the IAM cybersecurity landscape including identity management, access management, access governance, and privileged access management capabilities and methodologies"
8017,8017,webNLG,Experience | Experience_skills | CPM Plugin && Experience | Experience_skills | PSM Connector Development, Experience with CPM Plugin & PSM Connector Development
8018,8018,webNLG,Good understanding and working knowledge | knowledge_skills | Cloud Technologies && Good understanding and working knowledge | knowledge_skills | AWS && Good understanding and working knowledge | knowledge_skills | Azure, Good understanding and working knowledge of Cloud Technologies such as AWS and Azure
8019,8019,webNLG,"Experience | Experience_skills | writing & managing code developed in any of the following languages Powershell , Beanshell , c # , or java"," Experience writing & managing code developed in any of the following languages Powershell, Beanshell, c#, or java"
8020,8020,webNLG,Proven Experience | Experience_skills | delivering PAM solutions in deadlines, Proven Experience in delivering PAM solutions in deadlines
8021,8021,webNLG,are familiar | knowledge_skills | their roles && are familiar | knowledge_areas | their roles, are familiar with their roles and responsibilities outlined in the Emergency Response Plan and/or Station Bill
8022,8022,webNLG,good understanding | knowledge_skills | customer service,Demonstrate a good understanding of customer service
8023,8023,webNLG,Experience | Experience_skills | cash handling && Experience | Experience_skills | working in a retail environment,Experience of cash handling and working in a retail environment
8024,8024,webNLG,Experience | Experience_skills | manual handling && Experience | Experience_skills | stock replenishment,Experience of manual handling and stock replenishment
8025,8025,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
8026,8026,webNLG,experience | Experience_skills | diagnosing and resolving maintenance and / or operational problems && experience | Experience_skills | identification of opportunities for improvement,Provide technical knowledge and experience in diagnosing and resolving maintenance and / or operational problems and / or identification of opportunities for improvement
8027,8027,webNLG,Experience | Experience_areas | the offshore industry,Experience in the offshore industry is advantageous
8028,8028,webNLG,"Knowledge | knowledge_skills | brand && Knowledge | knowledge_skills | digital , and marketing strategy && passion | knowledge_skills | brand && Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | how && passion | knowledge_areas | brand && passion | knowledge_areas | how"," Knowledge of, and passion for, brand, digital, and marketing strategy; and, how they impact business outcomes"
8029,8029,webNLG,Experience | Experience_skills | developing a strategy as well as && Experience | Experience_skills | executing the tactical implications of that strategy, Experience developing a strategy as well as executing the tactical implications of that strategy
8030,8030,webNLG,Understanding | knowledge_skills | agile && Understanding | knowledge_areas | agile && Understanding | knowledge_areas | other test - and - learn or design - thinking methodologies to, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
8031,8031,webNLG,The ability | knowledge_skills | work independently in a fast paced and dynamic environment with limited supervision, The ability to work independently in a fast paced and dynamic environment with limited supervision
8032,8032,webNLG,Bachelor ' s degree | degree_in | related field,Bachelor's degree in related field
8033,8033,webNLG,Experience | Experience_skills | Agile web application development,Experience with Agile web application development
8034,8034,webNLG,demonstrated | knowledge_skills | Django && demonstrated | knowledge_skills | Laravel && demonstrated | knowledge_skills | N && interest | knowledge_skills | Django && interest | knowledge_skills | Laravel && interest | knowledge_skills | N,"Experience or demonstrated interest in backend frameworks like Django, Laravel, NestJS or equivalent"
8035,8035,webNLG,demonstrated | knowledge_skills | DevOps && demonstrated | knowledge_skills | Docker && demonstrated | knowledge_skills | cloud / AWS && demonstrated | knowledge_skills | automated testing && interest | knowledge_skills | DevOps && interest | knowledge_skills | Docker && interest | knowledge_skills | cloud / AWS && interest | knowledge_skills | automated testing && Experience | Experience_skills | DevOps && Experience | Experience_skills | Docker && Experience | Experience_skills | cloud / AWS && Experience | Experience_skills | automated testing,"Experience or demonstrated interest in DevOps, Docker, cloud/AWS, automated testing"
8036,8036,webNLG,Experience | Experience_skills | APIs,Experience with APIs
8037,8037,webNLG,Experience | Experience_skills | the Crypto && Experience | Experience_skills | Payments && Experience | Experience_skills | Data sectors,"Experience in the Crypto, Payments or Data sectors"
