,Unnamed: 0,prefix,input_text,target_text
7603,7603,webNLG,thorough understanding | knowledge_areas | competitive landscape && a | knowledge_areas | competitive landscape && thorough understanding | knowledge_skills | customer needs && thorough understanding | knowledge_skills | behaviours,"Ensure a thorough understanding of customer needs, behaviours and pain points, as well as competitive landscape and industry best practice"
7604,7604,webNLG,Experience | Experience_skills | developing PSD2 / Open banking compliant solutions,Experience in developing PSD2/Open banking compliant solutions
7605,7605,webNLG,Familiarity | knowledge_skills | UK Regulatory Technical Standard for && Familiarity | knowledge_skills | the requirements defined in the PSD2 Regulation && Familiarity | knowledge_skills | the && Familiarity | knowledge_skills | Strong Customer Authentication,Familiarity with the requirements defined in the PSD2 Regulation and the UK Regulatory Technical Standard for Strong Customer Authentication
7606,7606,webNLG,Understanding | knowledge_skills | Account Information Service Provider ( AISP ) && Understanding | knowledge_skills | Card Based Payment Instrument Issuer ( CBPII ) && Understanding | knowledge_skills | Payment Initiation Service Provider ( PISP ) && Understanding | knowledge_skills | the,"Understanding of the Account Information Service Provider (AISP), Payment Initiation Service Provider (PISP) and Card Based Payment Instrument Issuer (CBPII) use cases"
7607,7607,webNLG,Experience | Experience_skills | deconstructing existing products and reconstructing them for the future,Experience in deconstructing existing products and reconstructing them for the future
7608,7608,webNLG,"Ability | knowledge_skills | comfortably navigate technical solutions and requirements , particularly API design","Ability to comfortably navigate technical solutions and requirements, particularly API design"
7609,7609,webNLG,ability | knowledge_skills | handle multiple priorities / deadlines without compromising quality,Demonstrate the ability to handle multiple priorities / deadlines without compromising quality
7610,7610,webNLG,The ability | knowledge_skills | define an appropriate product MVP and improve through feedback and iteration,The ability to define an appropriate product MVP and improve through feedback and iteration
7611,7611,webNLG,"The ability | knowledge_skills | incorporate user needs , business needs , and technical constraints / opportunities into the product development process","The ability to incorporate user needs, business needs, and technical constraints/opportunities into the product development process"
7612,7612,webNLG,The ability | knowledge_skills | clearly communicate product needs and intent,The ability to clearly communicate product needs and intent
7613,7613,webNLG,Experience | Experience_skills | working in a similar environment such as a law firm or professional service is essential, Experience of working in a similar environment such as a law firm or professional service is essential
7614,7614,webNLG,The ability | knowledge_skills | use initiative and follow procedures and guidelines, The ability to use initiative and follow procedures and guidelines
7615,7615,webNLG,"Ana | knowledge_skills | unbilled time in advance of final client billing , as needed && Ana | knowledge_skills | matter budgets","Analyze profitability of matter budgets and unbilled time in advance of final client billing, as needed"
7616,7616,webNLG,1 - 2 years of previous experience | Experience_skills | a financial analyst && 1 - 2 years of previous experience | Experience_skills | general accountant,1-2 years of previous experience as a financial analyst or general accountant
7617,7617,webNLG,Proficient | knowledge_skills | utilizing Microsoft Excel with intermediate PowerPoint skills,Proficient utilizing Microsoft Excel with intermediate PowerPoint skills
7618,7618,webNLG,Demonstrable experience | Experience_skills | manipulating large pools of data,Demonstrable experience manipulating large pools of data
7619,7619,webNLG,"Experience | Experience_skills | working with P & L , sales margin , SKU reporting , bids & tenders and capital investments","Experience working with P&L, sales margin, SKU reporting, bids & tenders and capital investments"
7620,7620,webNLG,Experience | Experience_areas | designing research experiments && experience | Experience_skills | a && experience | Experience_skills | designing research experiments && experience | Experience_skills | writing research briefs && experience | Experience_areas | designing research experiments && Experience | Experience_skills | designing research experiments && Experience | Experience_skills | a," Experience in a market research based role is important as you’ll have a good understanding of qualitative and quantitative research methods and analysis, plus experience with designing research experiments and writing research briefs"
7621,7621,webNLG,be able | knowledge_skills | generate required reports," Have some understanding of Tachomaster, associated systems and be able to generate required reports"
7622,7622,webNLG,Required experience | Experience_areas | Lloyds exposure management && Required experience | Experience_skills | Lloyds exposure management, Required experience in Lloyds exposure management and reporting roles
7623,7623,webNLG,Proficiency | knowledge_skills | Visual Basic && Proficiency | knowledge_skills | other similar software && Proficiency | knowledge_skills | SQL && Proficiency | knowledge_skills | MS Access && Proficiency | knowledge_skills | SQL Server && Proficiency | knowledge_skills | database management systems && Proficiency | knowledge_skills | MS Excel," Proficiency in SQL and MS Access, Visual Basic and database management systems such as SQL Server or other similar software, as well as MS Excel"
7624,7624,webNLG,strong understanding | knowledge_areas | the ( re ) insurance industry && strong understanding | knowledge_skills | the ( re ) insurance, A strong understanding of the (re)insurance industry
7625,7625,webNLG,experience | Experience_skills | modelling specific classes of business, Thorough knowledge and experience of modelling specific classes of business
7626,7626,webNLG,"Prior experience | Experience_skills | importing , and modelling accounts within RiskLink ( RMS ) && Prior experience | Experience_skills | formatting ,"," Prior experience in formatting, importing, and modelling accounts within RiskLink (RMS) is preferable"
7627,7627,webNLG,The ability | knowledge_skills | use initiative and follow procedures and guidelines, The ability to use initiative and follow procedures and guidelines
7628,7628,webNLG,"Experience | Experience_skills | analysing and documenting detailed business requirements for large systems ( workflow , ERP or comparable )"," Experience analysing and documenting detailed business requirements for large systems (workflow, ERP or comparable)"
7629,7629,webNLG,Demonstrated ability | knowledge_skills | production of functional and technical specifications && Demonstrated ability | knowledge_skills | organise and manage large amounts of detailed information," Demonstrated ability to organise and manage large amounts of detailed information, including production of functional and technical specifications"
7630,7630,webNLG,Knowledge | knowledge_areas | business process analysis methodologies, Knowledge of business process analysis methodologies
7631,7631,webNLG,"The ability | knowledge_skills | generate ,"," The ability to generate, and desire to communicate, innovative ideas in a collaborative environment"
7632,7632,webNLG,Ability | knowledge_skills | provide actionable insights using data && Ability | knowledge_skills | tell a clear story,Ability to tell a clear story and provide actionable insights using data
7633,7633,webNLG,ability | knowledge_skills | put numbers into a business perspective,Commercial sense and ability to put numbers into a business perspective
7634,7634,webNLG,Experience | Experience_skills | using quantitative data to drive decision making,Experience using quantitative data to drive decision making
7635,7635,webNLG,experience | Experience_areas | Scrum theory and && Strong knowledge | knowledge_areas | Agile frameworks && Strong knowledge | knowledge_areas | Scrum theory and && experience | Experience_areas | practices && experience | Experience_areas | Agile frameworks,"Strong knowledge and experience of Agile frameworks, Scrum theory and practices"
7636,7636,webNLG,Experience | Experience_skills | managing the delivery for an agile software development team,Experience managing the delivery for an agile software development team
7637,7637,webNLG,"Experience | Experience_skills | writing specifications , user stories , acceptance criteria , test cases","Experience writing specifications, user stories, acceptance criteria, test cases"
7638,7638,webNLG,Demonstrated ability | knowledge_skills | create a highly motivating atmosphere in which many people feel energized and enthusiastic about achieving common goals,Demonstrated ability to create a highly motivating atmosphere in which many people feel energized and enthusiastic about achieving common goals
7639,7639,webNLG,experience | Experience_skills | end - to - end project lifecycle && experience | Experience_skills | Service Now,"Previous PMO experience and experience of the end-to-end project lifecycle, experience in Service Now preferable but not essential"
7640,7640,webNLG,Previous experience | Experience_skills | presenting information to senior stakeholders && Previous experience | Experience_areas | presenting information to senior stakeholders && Previous experience | Experience_skills | data / analytical role && Previous experience | Experience_areas | data / analytical,Previous experience in a data/analytical role desirable including presenting information to senior stakeholders
7641,7641,webNLG,ability | knowledge_skills | work independently as well as part of the team,Delivery focussed with strong drive and ability to work independently as well as part of the team
7642,7642,webNLG,Understanding | knowledge_skills | limitations and nuances of the datasets you work with && Understanding | knowledge_skills | quality,"Understanding the quality, limitations and nuances of the datasets you work with"
7643,7643,webNLG,Bachelor ' s Degree | degree_in | numeric discipline,Bachelor's Degree in numeric discipline
7644,7644,webNLG,Ability | knowledge_skills | communicate technical findings to non - technical stakeholders,Ability to communicate technical findings to non-technical stakeholders
7645,7645,webNLG,Experience | Experience_skills | an E - commerce setting,Experience in an E-commerce setting
7646,7646,webNLG,Ability | knowledge_skills | explain complex ideas to those with limited IT and systems knowledge,Ability to explain complex ideas to those with limited IT and systems knowledge
7647,7647,webNLG,"Ability | knowledge_skills | work effectively with leadership team , stakeholders , third parties , and clients","Ability to work effectively with leadership team, stakeholders, third parties, and clients"
7648,7648,webNLG,Knowledge | knowledge_skills | applying triage && Knowledge | knowledge_skills | local emergency response ( multi - casualty / major injury or illness / death && competence | knowledge_skills | arranging emergency treatment areas and,"Knowledge of local emergency response (multi-casualty/major injury or illness/death), including competence in applying triage, arranging emergency treatment areas and medevac procedures"
7649,7649,webNLG,"Knowledge | knowledge_skills | use , the ISOS Medics IT system","Knowledge of, and ability to use, the ISOS Medics IT system"
7650,7650,webNLG,Knowledge | knowledge_skills | medical fitness for && Knowledge | knowledge_areas | Oil and Gas UK && Knowledge | knowledge_skills | Oil and Gas,Knowledge of Oil and Gas UK guidance on medical fitness for offshore work
7651,7651,webNLG,Experience | Experience_skills | working on offshore installations as a medic / OHS required,Experience of working on offshore installations as a medic / OHS required
7652,7652,webNLG,Relevant experience | Experience_skills | working in demand - generation marketing or business development roles ( sales development representative or similar ), Relevant experience working in demand-generation marketing or business development roles (sales development representative or similar)
7653,7653,webNLG,Knowledge of and interest | knowledge_skills | the healthcare space, Knowledge of and interest in the healthcare space
7654,7654,webNLG,"Proficient | knowledge_skills | Microsoft Office products ( PowerPoint , Excel , etc"," Proficient with Microsoft Office products (PowerPoint, Excel, etc"
7655,7655,webNLG,Experience | Experience_skills | CRM software ( ideally Microsoft Dynamics 365 ), Experience with CRM software (ideally Microsoft Dynamics 365)
7656,7656,webNLG,Good working experience | Experience_skills | Microsoft Office tools,Good working experience of Microsoft Office tools
7657,7657,webNLG,"Ability | knowledge_skills | have forward planning && Ability | knowledge_skills | organise tasks , priorities","Ability to organise tasks, priorities and have forward planning"
7658,7658,webNLG,Ability | knowledge_skills | adapt approaches to ensure the service is delivered,Ability to adapt approaches to ensure the service is delivered
7659,7659,webNLG,Ability | knowledge_skills | recognise support required by others && Ability | knowledge_skills | work as part of a team,Ability to work as part of a team and recognise support required by others
7660,7660,webNLG,Efficient and effective control | knowledge_skills | all materials to suit project requirements,Efficient and effective control of all materials to suit project requirements
7661,7661,webNLG,Good knowledge | knowledge_skills | offshore legislations && Good knowledge | knowledge_skills | warehousing,"Good knowledge of warehousing and offshore legislations, e"
7662,7662,webNLG,Experience | Experience_skills | leading transactions,Experience of leading transactions;
7663,7663,webNLG,"The ability | knowledge_skills | work in teams , supporting the partner and delegating to and supervising more junior associates in the team","The ability to work in teams, supporting the partner and delegating to and supervising more junior associates in the team;"
7664,7664,webNLG,"Giving knowledge and power | knowledge_skills | those with medical conditions && Giving knowledge and power | knowledge_skills | saving clinicians time , energy , and valuable resources"," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
7665,7665,webNLG,Previous experience | Experience_areas | the && Previous experience | Experience_areas | SaaS industry && Previous experience | Experience_skills | SaaS industry, Previous experience in the SaaS industry
7666,7666,webNLG,Experience | Experience_skills | Commission analysis && Experience | Experience_skills | Pricing, Experience with Pricing and Commission analysis
7667,7667,webNLG,The ability | knowledge_skills | prioritise workload," The ability to prioritise workload, self-motivated with a focus on continuous improvement"
7668,7668,webNLG,Ability | knowledge_skills | organise workload in order to meet deadlines,Ability to organise workload in order to meet deadlines
7669,7669,webNLG,"Ability | knowledge_skills | Client effectively && Ability | knowledge_skills | liaise with internal teams , offshore personnel","Ability to liaise with internal teams, offshore personnel and Client effectively"
7670,7670,webNLG,Ability | knowledge_skills | provide creative solutions && Ability | knowledge_skills | rapidly build business understanding to identify opportunities for improvement, Ability to rapidly build business understanding to identify opportunities for improvement and provide creative solutions
7671,7671,webNLG,Experience | Experience_skills | R / Python && Experience | Experience_skills | SQL ( professional / commercial or academic experience ), Experience with R/ Python and SQL ( professional /commercial or academic experience)
7672,7672,webNLG,Commercial experience | Experience_skills | working with Tableau or a similar BI tools,Commercial experience working with Tableau or a similar BI tools
7673,7673,webNLG,Experience | Experience_skills | working in or alongside finance or commercial teams a, Experience working in or alongside finance or commercial teams a plus
7674,7674,webNLG,Bachelor ’ s degree | degree_in | another related field && Bachelor ’ s degree | degree_in | communications && Bachelor ’ s degree | degree_in | marketing,"Bachelor’s degree in marketing, communications or another related field"
7675,7675,webNLG,5 + years of experience | Experience_areas | digital marketing,5+ years of experience in a digital marketing role; management experience
7676,7676,webNLG,interest | knowledge_skills | data && Proficiency | knowledge_skills | data && interest | knowledge_skills | Google Analytics && Proficiency | knowledge_skills | Google Analytics,Proficiency with Google Analytics; interest in data and insight gathering and analysis
7677,7677,webNLG,Experience | Experience_skills | investing across an array of private market assets,Experience investing across an array of private market assets
7678,7678,webNLG,Experience | Experience_skills | building sophisticated financial models and valuation techniques,Experience at building sophisticated financial models and valuation techniques
7679,7679,webNLG,Ability | knowledge_skills | bring new ideas to the investment process,Ability to bring new ideas to the investment process
7680,7680,webNLG,"Ability | knowledge_skills | work well alongside team members in a fast - paced team environment , including with colleagues and counterparties based in different regional offices","Ability to work well alongside team members in a fast-paced team environment, including with colleagues and counterparties based in different regional offices"
7681,7681,webNLG,Relevant experience | Experience_areas | relevant University && Relevant experience | Experience_areas | private equity && Relevant experience | Experience_skills | relevant University degree,Relevant experience in private equity and relevant University degree
7682,7682,webNLG,Ensure Con | knowledge_skills | Commissioning,Ensure Constructability and Commissioning are incorporated in engineering design
7683,7683,webNLG,Chair | knowledge_skills | constructability and commissioning engineering design meetings,Chair constructability and commissioning engineering design meetings
7684,7684,webNLG,"Ability | knowledge_skills | plan , deliver and evaluate work in order to improve future campaigns and coverage","Ability to plan, deliver and evaluate work in order to improve future campaigns and coverage"
7685,7685,webNLG,Knowledge | knowledge_areas | the Health industry && Knowledge | knowledge_areas | health insurance,"Knowledge of the Health industry, especially health insurance, is preferred but not essential"
7686,7686,webNLG,Understanding | knowledge_areas | the products offered,Understanding of the products offered by AXA Health and build knowledge of these products and processes
7687,7687,webNLG,full operating understanding | knowledge_skills | our system and processes && full operating understanding | knowledge_areas | what we use them for && full operating understanding | knowledge_skills | what we use them for,Build full operating understanding of our system and processes and what we use them for
7688,7688,webNLG,Experience | Experience_skills | working and communicating across various different business departments is desirable, Experience in working and communicating across various different business departments is desirable
7689,7689,webNLG,"Experience | Experience_skills | being on the phone and communicating to stakeholders , as well as via email","Experience of being on the phone and communicating to stakeholders, as well as via email"
7690,7690,webNLG,Understanding | knowledge_skills | adapting as necessary && Understanding | knowledge_skills | different communication styles,Understanding of different communication styles and adapting as necessary
7691,7691,webNLG,Previous experience | Experience_areas | financial institution,Previous experience in a financial institution or in a real estate company is a plus
7692,7692,webNLG,Knowledge | knowledge_areas | Bloomberg && Knowledge | knowledge_skills | Bloomberg is, Knowledge of Bloomberg is an advantage
7693,7693,webNLG,Quality | knowledge_skills | General Insurance Market," Quality control experience essential, preferably within General Insurance Market"
7694,7694,webNLG,Knowledge | knowledge_skills | industry regulatory requirements && Knowledge | knowledge_skills | GDPR && Knowledge | knowledge_skills | FCA handbook rules,"Knowledge of industry regulatory requirements, FCA handbook rules and GDPR"
7695,7695,webNLG,Ability | knowledge_skills | constructively challenge,"Ability to constructively challenge, maintaining a clear focus on good customer outcomes"
7696,7696,webNLG,Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | how they impact business outcomes," Knowledge of, and passion for, brand, digital, and marketing strategy; and, how they impact business outcomes"
7697,7697,webNLG,Experience | Experience_skills | developing a strategy as well as && Experience | Experience_skills | executing the tactical implications of that strategy, Experience developing a strategy as well as executing the tactical implications of that strategy
7698,7698,webNLG,Understanding | knowledge_areas | agile && Understanding | knowledge_skills | co - create with audiences && Understanding | knowledge_areas | other, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
7699,7699,webNLG,The ability | knowledge_skills | work independently in a fast - paced and dynamic environment with limited supervision, The ability to work independently in a fast-paced and dynamic environment with limited supervision
7700,7700,webNLG,Ensure Con | knowledge_skills | Constructability && Ensure Con | knowledge_skills | Commissioning,Ensure Constructability and Commissioning are incorporated within the construction workpacks
7701,7701,webNLG,Participate | Experience_skills | constructability reviews && Participate | knowledge_areas | constructability reviews,Participate in constructability reviews
7702,7702,webNLG,focused | knowledge_skills | delivering great service, Just be focused on delivering great service and we’ll teach you the rest
7703,7703,webNLG,Extensive experience | Experience_skills | managing teams of 5 + individual contributors && Extensive experience | Experience_skills | previous analytical roles, Extensive experience in previous analytical roles and managing teams of 5+ individual contributors
7704,7704,webNLG,Good knowledge | knowledge_skills | Python, Good knowledge of Python
7705,7705,webNLG,Experience | Experience_areas | tracking methodologies and software, Experience with tracking methodologies and software
7706,7706,webNLG,Advanced knowledge | knowledge_skills | similar reporting tools && Advanced knowledge | knowledge_skills | Tableau, Advanced knowledge of Tableau or similar reporting tools
7707,7707,webNLG,Proven experience | Experience_skills | undertaking a similar role or frontline customer service, Proven experience of undertaking a similar role or frontline customer service
7708,7708,webNLG,Proven experience | Experience_skills | delivering high quality tenancy and customer service, Proven experience of delivering high quality tenancy and customer service
7709,7709,webNLG,Ability | knowledge_skills | build strong working relationships with internal and external customers,Ability to build strong working relationships with internal and external customers
7710,7710,webNLG,An understanding | knowledge_skills | Outlook && An understanding | knowledge_skills | Excel && An understanding | knowledge_skills | Microsoft Office packages && An understanding | knowledge_skills | Word,"An understanding of Microsoft Office packages including Word, Excel and Outlook"
7711,7711,webNLG,Working knowledge | knowledge_areas | good practice && Working knowledge | knowledge_skills | good practice && Working knowledge | knowledge_skills | relevant regulations && Working knowledge | knowledge_areas | relevant regulations, Working knowledge of relevant regulations and good practice
7712,7712,webNLG,Ali | knowledge_skills | AXA Health,"Align digital experience research to AXA Health’s digital product and channel roadmaps, ensuring that digital experience research and insight informs decisions"
7713,7713,webNLG,Experience | Experience_skills | conducting digital experience research in multiple formats and utilising multiple research techniques, Experience in conducting digital experience research in multiple formats and utilising multiple research techniques
7714,7714,webNLG,Knowledge | knowledge_skills | digital technologies && Knowledge | knowledge_areas | applications && Knowledge | knowledge_skills | applications && Knowledge | knowledge_areas | digital technologies,Knowledge of digital technologies and applications
7715,7715,webNLG,"Understanding | Experience_skills | how data systems , back - end systems , front - end systems and APIs work together to power digital experiences"," Understanding of how data systems, back-end systems, front-end systems and APIs work together to power digital experiences"
7716,7716,webNLG,Ability | knowledge_skills | provide examples of prior digital experience research work,Ability to provide examples of prior digital experience research work
7717,7717,webNLG,Ability | knowledge_skills | work alongside and influence stakeholders in order to deliver optimal digital experiences,Ability to work alongside and influence stakeholders in order to deliver optimal digital experiences
7718,7718,webNLG,Experience | Experience_skills | building sophisticated financial models and valuation techniques,Experience at building sophisticated financial models and valuation techniques
7719,7719,webNLG,Previous experience | Experience_areas | impact investment sector,Previous experience in the impact investment sector is preferable
7720,7720,webNLG,Familiarity | knowledge_skills | medical device / pharmaceutical / vaccine clinical and regulatory pathways,Familiarity with medical device/pharmaceutical/vaccine clinical and regulatory pathways
7721,7721,webNLG,Ability | knowledge_skills | bring new ideas to the investment process,Ability to bring new ideas to the investment process
7722,7722,webNLG,Proven experience | Experience_skills | providing PA support to senior level individuals, Proven experience providing PA support to senior level individuals
7723,7723,webNLG,Highly professional approach | knowledge_skills | maintaining discretion and confidentiality,"Highly professional approach, maintaining discretion and confidentiality"
7724,7724,webNLG,Expert knowledge | knowledge_skills | Microsoft Office && Expert knowledge | knowledge_skills | other appropriate in - house systems && Expert knowledge | knowledge_skills | admin software,Expert knowledge of admin software including Microsoft Office and other appropriate in-house systems
7725,7725,webNLG,"Experience | Experience_skills | working in the financial industry ( RFP , sales , marketing , communications , investment management )","Experience working in the financial industry (RFP, sales, marketing, communications, investment management)"
7726,7726,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
7727,7727,webNLG,ability | knowledge_skills | understand and describe investment processes and financial solutions in detail,ability to understand and describe investment processes and financial solutions in detail
7728,7728,webNLG,"ability | knowledge_skills | challenge experts ( Sales , Investment Specialists , etc","ability to challenge experts (Sales, Investment Specialists, etc"
7729,7729,webNLG,Excellent knowledge | knowledge_skills | MS Office tools,Excellent knowledge of MS Office tools
7730,7730,webNLG,Proven experience | Experience_skills | working closely with product owners and customers && Proven experience | Experience_skills | delivering in an Agile environment," Proven experience successfully delivering in an Agile environment, working closely with product owners and customers"
7731,7731,webNLG,Broad understanding | knowledge_areas | access management && Broad understanding | knowledge_areas | the IAM cybersecurity landscape && Broad understanding | knowledge_skills | identity management && Broad understanding | knowledge_areas | identity management && Broad understanding | knowledge_areas | access governance && Broad understanding | knowledge_skills | access governance && Broad understanding | knowledge_areas | privileged access management capabilities and methodologies && Broad understanding | knowledge_skills | access management," Broad understanding of the IAM cybersecurity landscape including identity management, access management, access governance, and privileged access management capabilities and methodologies"
7732,7732,webNLG,Experience | Experience_skills | PSM Connector Development && Experience | Experience_skills | CPM Plugin, Experience with CPM Plugin & PSM Connector Development
7733,7733,webNLG,Good understanding and working knowledge | knowledge_skills | Azure && Good understanding and working knowledge | knowledge_skills | Cloud Technologies && Good understanding and working knowledge | knowledge_skills | AWS, Good understanding and working knowledge of Cloud Technologies such as AWS and Azure
7734,7734,webNLG,Experience | Experience_skills | writing & managing code developed in any of the following languages Powershell," Experience writing & managing code developed in any of the following languages Powershell, Beanshell, c#, or java"
7735,7735,webNLG,Proven Experience | Experience_skills | delivering PAM solutions in deadlines, Proven Experience in delivering PAM solutions in deadlines
7736,7736,webNLG,good understanding | knowledge_skills | customer service,Demonstrate a good understanding of customer service
7737,7737,webNLG,Experience | Experience_skills | working in a retail environment && Experience | Experience_skills | cash handling,Experience of cash handling and working in a retail environment
7738,7738,webNLG,Experience | Experience_skills | manual handling && Experience | Experience_skills | stock replenishment,Experience of manual handling and stock replenishment
7739,7739,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
7740,7740,webNLG,Safeguard | knowledge_skills | safety and control equipment and systems sufficient to meet the operational availability targets of the installation,"Safeguarding the reliability, availability and “fit for purpose” operational condition of safety and control equipment and systems sufficient to meet the operational availability targets of the installation"
7741,7741,webNLG,Experience | Experience_areas | the offshore industry,Experience in the offshore industry is advantageous
7742,7742,webNLG,Gain deep understanding | knowledge_skills | cutting edge qualitative & quantitative research methods && Gain deep understanding | knowledge_areas | cutting edge qualitative & quantitative research methods, Gain deep understanding of our client’s customers through cutting edge qualitative & quantitative research methods
7743,7743,webNLG,Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | how they impact business outcomes," Knowledge of, and passion for, brand, digital, and marketing strategy; and, how they impact business outcomes"
7744,7744,webNLG,Experience | Experience_skills | developing a strategy as well as && Experience | Experience_skills | executing the tactical implications of that strategy, Experience developing a strategy as well as executing the tactical implications of that strategy
7745,7745,webNLG,Understanding | knowledge_areas | agile && Understanding | knowledge_skills | co - create with audiences && Understanding | knowledge_areas | other, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
7746,7746,webNLG,The ability | knowledge_skills | work independently in a fast paced and dynamic environment with limited supervision, The ability to work independently in a fast paced and dynamic environment with limited supervision
7747,7747,webNLG,Bachelor ' s degree | degree_in | related field,Bachelor's degree in related field
7748,7748,webNLG,Experience | Experience_skills | Agile web application development,Experience with Agile web application development
7749,7749,webNLG,interest | knowledge_skills | frontend frameworks && interest | knowledge_skills | React && demonstrated | knowledge_skills | React && demonstrated | knowledge_skills | frontend frameworks && interest | knowledge_skills | equivalent && interest | knowledge_skills | Angular && demonstrated | knowledge_skills | Angular && demonstrated | knowledge_skills | equivalent,"Experience or demonstrated interest in frontend frameworks like Angular, React or equivalent"
7750,7750,webNLG,demonstrated | knowledge_skills | Laravel && interest | knowledge_skills | backend && demonstrated | knowledge_skills | Django && demonstrated | knowledge_skills | backend && interest | knowledge_skills | Laravel && interest | knowledge_skills | NestJS && demonstrated | knowledge_skills | NestJS && interest | knowledge_skills | Django && interest | knowledge_skills | equivalent && demonstrated | knowledge_skills | equivalent && Experience | Experience_skills | NestJS,"Experience or demonstrated interest in backend frameworks like Django, Laravel, NestJS or equivalent"
7751,7751,webNLG,interest | knowledge_skills | DevOps && demonstrated | knowledge_skills | automated testing && Experience | Experience_skills | cloud / AWS && Experience | Experience_skills | Docker && interest | knowledge_skills | Docker && Experience | Experience_skills | automated testing && interest | knowledge_skills | cloud && interest | knowledge_skills | automated testing && demonstrated | knowledge_skills | DevOps && demonstrated | knowledge_skills | Docker && demonstrated | knowledge_skills | cloud,"Experience or demonstrated interest in DevOps, Docker, cloud/AWS, automated testing"
7752,7752,webNLG,Experience | Experience_skills | APIs,Experience with APIs
7753,7753,webNLG,Experience | Experience_skills | Data sectors && Experience | Experience_skills | Payments,"Experience in the Crypto, Payments or Data sectors"
7754,7754,webNLG,Experience | Experience_skills | identifying and defining business requirements for new product features in a B2B environment,Experience identifying and defining business requirements for new product features in a B2B environment
7755,7755,webNLG,"Experience | Experience_skills | creating user stories , wireframes , and product mock - ups for data products , indices , or APIs","Experience creating user stories, wireframes, and product mock-ups for data products, indices, or APIs"
7756,7756,webNLG,"Experience | Experience_skills | charting , or visualization software && Experience | Experience_skills | Tableau && Experience | Experience_skills | dashboard","Experience with dashboard, charting, or visualization software such as Tableau"
7757,7757,webNLG,Experience | Experience_skills | working with developers and testers,Experience working with developers and testers
7758,7758,webNLG,sound understanding | knowledge_skills | offshore energy risks && Previous experience | Experience_areas | exposure && Previous experience | Experience_skills | exposure management / catastrophe risk,"Previous experience in exposure management/catastrophe risk modelling, having a sound understanding of offshore energy risks"
7759,7759,webNLG,Solid understanding | knowledge_areas | key insurance concepts,Solid understanding of key insurance concepts and product offerings
7760,7760,webNLG,Ability | knowledge_skills | manage time && Ability | knowledge_skills | meet deadlines,Ability to manage time and meet deadlines
7761,7761,webNLG,Basic understanding | knowledge_areas | Employment Legislation && Basic understanding | knowledge_areas | GDPR && Basic understanding | knowledge_skills | Employment Legislation && Basic understanding | knowledge_areas | HR Practices && Basic understanding | knowledge_skills | GDPR && Basic understanding | knowledge_skills | H," Basic understanding of HR Practices, Employment Legislation and GDPR"
7762,7762,webNLG,Experience | Experience_skills | working in a fast - paced role, Experience of working in a fast-paced role
7763,7763,webNLG,Proficient | knowledge_skills | IT user, Proficient IT user
7764,7764,webNLG,Previous experience | Experience_skills | working in a recruitment environment, Previous experience working in a recruitment environment
7765,7765,webNLG,Previous experience | Experience_skills | working with HR Information Systems / Applicant Tracking Systems ( ATS ), Previous experience working with HR Information Systems/Applicant Tracking Systems (ATS)
7766,7766,webNLG,That | knowledge_skills | product knowledge is very important too, That means product knowledge is very important too
7767,7767,webNLG,experience | Experience_areas | Scrum theory and && Strong knowledge | knowledge_areas | Agile frameworks && Strong knowledge | knowledge_areas | Scrum theory and && experience | Experience_areas | practices && experience | Experience_areas | Agile frameworks,"Strong knowledge and experience of Agile frameworks, Scrum theory and practices"
7768,7768,webNLG,"Experience | Experience_skills | writing user stories containing clearly articulated needs , features and acceptance tests","Experience of writing user stories containing clearly articulated needs, features and acceptance tests"
7769,7769,webNLG,Bachelor ' s degree | degree_in | Computer Science && Bachelor ' s degree | degree_in | related field && Bachelor ' s degree | degree_in | equivalent work experience && Bachelor ' s degree | degree_in | Data Science,"Bachelor's degree in Computer Science, Data Science or related field, or equivalent work experience"
7770,7770,webNLG,Strong knowledge | knowledge_skills | Python && Strong knowledge | knowledge_skills | SQL,Strong knowledge of SQL and Python required
7771,7771,webNLG,Experience | Experience_skills | cloud environments && Experience | Experience_skills | Google Cloud Platform,Experience with cloud environments such as Google Cloud Platform
7772,7772,webNLG,Experience | Experience_skills | ELT data flows using dbt strongly preferred,Experience with ELT data flows using dbt strongly preferred
7773,7773,webNLG,Experience | Experience_skills | creating systems or environments from scratch to connect to external APIs,Experience creating systems or environments from scratch to connect to external APIs
7774,7774,webNLG,Ability | knowledge_skills | work with business users to explain concepts and understand requirements,Ability to work with business users to explain concepts and understand requirements
7775,7775,webNLG,"experience | Experience_skills | working with e - commerce data , especially from Amazon","Knowledge and experience working with e-commerce data, especially from Amazon"
7776,7776,webNLG,"Ability | knowledge_skills | generate interest and active usage of the data insights produced by content , customer experience and creative teams","Ability to generate interest and active usage of the data insights produced by content, customer experience and creative teams"
7777,7777,webNLG,Experience | Experience_skills | Consumer Goods sectors && Experience | Experience_skills | B2C,"Experience in B2C, Consumer Goods sectors"
